date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:39:13	76196/76196	---MCZ	200	added ('OK')	text/html	etag:W/%220677f9424f61af30fdcba3b36ca49b38%22	https://moxieroots.com/policies	D:/realityfaces/Ashraf's%20Scissors%20Hands/moxieroots.com/policies.html	(from https://moxieroots.com/)
17:39:14	13280/13280	---M--	200	added ('OK')	image/png	etag:2c0af11b135f9a112fda3074dd8588e0	http://static.showit.co/800/gcegx9o8TuGS0tPIpIANlA/shared/logo_mr_primary_white.png	D:/realityfaces/Ashraf's%20Scissors%20Hands/static.showit.co/800/gcegx9o8TuGS0tPIpIANlA/shared/logo_mr_primary_white.png	(from https://moxieroots.com/)
17:39:22	60332/60332	---M--	200	added ('OK')	image/jpeg	etag:1b6687b6e8a9cd226831060679ff9b38	https://static.showit.co/1200/fugZj4IQRbyAX5_PgeTxBg/223801/cedar-falls-iowa-ibe-hair-extension-salon--35.jpg	D:/realityfaces/Ashraf's%20Scissors%20Hands/static.showit.co/1200/fugZj4IQRbyAX5_PgeTxBg/223801/cedar-falls-iowa-ibe-hair-extension-salon--35.jpg	(from https://moxieroots.com/care)
17:39:23	49177/49177	---M--	200	added ('OK')	image/jpeg	etag:3486fce53212572c3be73b9668ae8801	http://static.showit.co/400/oisJjM6_QWmlE89oLkhE1w/shared/ashley-langdale-ibe-hair-extension-specialist-cedar-falls-iowa-salon-38.jpg	D:/realityfaces/Ashraf's%20Scissors%20Hands/static.showit.co/400/oisJjM6_QWmlE89oLkhE1w/shared/ashley-langdale-ibe-hair-extension-specialist-cedar-falls-iowa-salon-38.jpg	(from https://moxieroots.com/contact)
17:39:31	277821/277821	---M--	200	added ('OK')	image/jpeg	etag:e10b07db3ad4afb60a7d2ca7454d47b4	http://static.showit.co/1200/U4z_JUK4RDqsNNOP21ILLw/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_5958.jpg	D:/realityfaces/Ashraf's%20Scissors%20Hands/static.showit.co/1200/U4z_JUK4RDqsNNOP21ILLw/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_5958.jpg	(from https://moxieroots.com/)
17:39:34	14009/14009	---M--	200	added ('OK')	image/jpeg	etag:d895a9818ddcfd9d8f160100445d1632	http://static.showit.co/200/nkXJQpN1Qk2pxj84oLkTZw/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_9669.jpg	D:/realityfaces/Ashraf's%20Scissors%20Hands/static.showit.co/200/nkXJQpN1Qk2pxj84oLkTZw/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_9669.jpg	(from https://moxieroots.com/about)
17:39:37	14769/14769	---M--	200	added ('OK')	image/png	etag:c994735fe72df7810fb27ef5bfb2d44d	http://static.showit.co/200/2D14uX3vRXmhKo9AQFcoNw/shared/ibe-logo-footer-2.png	D:/realityfaces/Ashraf's%20Scissors%20Hands/static.showit.co/200/2D14uX3vRXmhKo9AQFcoNw/shared/ibe-logo-footer-2.png	(from https://moxieroots.com/about)
17:39:39	156616/156616	---M--	200	added ('OK')	image/jpeg	etag:1e8c41fd940f2173e0e2e74fc65be5d9	https://static.showit.co/1200/m4w38zUKTFKjoKsmxqvMDg/223801/ashley-langdale-ibe-hair-extension-specialist-cedar-falls-iowa-salon-40.jpg	D:/realityfaces/Ashraf's%20Scissors%20Hands/static.showit.co/1200/m4w38zUKTFKjoKsmxqvMDg/223801/ashley-langdale-ibe-hair-extension-specialist-cedar-falls-iowa-salon-40.jpg	(from https://moxieroots.com/contact)
17:39:39	10020/10020	---M--	200	added ('OK')	image/jpeg	etag:4807f97dfb5aa23185c271fbe80994f0	http://static.showit.co/200/UuW719-aRxiYd2TNXYNe5w/shared/ibe-hair-extension-tools-moxie-roots-salon-cedar-falls-iowa-4.jpg	D:/realityfaces/Ashraf's%20Scissors%20Hands/static.showit.co/200/UuW719-aRxiYd2TNXYNe5w/shared/ibe-hair-extension-tools-moxie-roots-salon-cedar-falls-iowa-4.jpg	(from https://moxieroots.com/about)
17:39:45	150021/150021	---M--	200	added ('OK')	image/jpeg	etag:87e0bf72411e5c4b37c54cfc7f3cfac0	http://static.showit.co/800/gTK68gP6RCWWJoPm5W9K6Q/shared/ashley-langdale-ibe-hair-extension-specialist-cedar-falls-iowa-salon-40.jpg	D:/realityfaces/Ashraf's%20Scissors%20Hands/static.showit.co/800/gTK68gP6RCWWJoPm5W9K6Q/shared/ashley-langdale-ibe-hair-extension-specialist-cedar-falls-iowa-salon-40.jpg	(from https://moxieroots.com/about)
17:39:48	170957/170957	---M--	200	added ('OK')	image/jpeg	etag:9b3e95a137efe3f33771606bab386837	https://static.showit.co/1200/63OpTc89TcKvSr6xgY-LVg/223801/ashley-langdale-ibe-hair-extension-specialist-cedar-falls-iowa-salon-37.jpg	D:/realityfaces/Ashraf's%20Scissors%20Hands/static.showit.co/1200/63OpTc89TcKvSr6xgY-LVg/223801/ashley-langdale-ibe-hair-extension-specialist-cedar-falls-iowa-salon-37.jpg	(from https://moxieroots.com/about)
17:40:01	77470/77470	---M--	200	added ('OK')	image/jpeg	etag:13483edfc4dff9202f0b6e1ad1248dac	http://static.showit.co/800/s3jDcv2hRvGf1_DXHjvLEQ/shared/ibe-hair-extension-tools-moxie-roots-salon-cedar-falls-iowa-3.jpg	D:/realityfaces/Ashraf's%20Scissors%20Hands/static.showit.co/800/s3jDcv2hRvGf1_DXHjvLEQ/shared/ibe-hair-extension-tools-moxie-roots-salon-cedar-falls-iowa-3.jpg	(from https://moxieroots.com/extensions)
17:40:03	9684/9684	---M--	200	added ('OK')	image/jpeg	etag:d75c61f1828773ee611043f230437c9f	http://static.showit.co/200/7cqlMyv8Qi2lWhh1B5OigA/shared/cedar-falls-iowa-ibe-hair-extension-salon--72.jpg	D:/realityfaces/Ashraf's%20Scissors%20Hands/static.showit.co/200/7cqlMyv8Qi2lWhh1B5OigA/shared/cedar-falls-iowa-ibe-hair-extension-salon--72.jpg	(from https://moxieroots.com/extensions)
17:40:06	15441/15441	---M--	200	added ('OK')	image/jpeg	etag:36e8fafdb7b114df2af59faaa3e7104c	http://static.showit.co/200/F8BVK7FiQnOui4GO3gwIQA/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_4765.jpg	D:/realityfaces/Ashraf's%20Scissors%20Hands/static.showit.co/200/F8BVK7FiQnOui4GO3gwIQA/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_4765.jpg	(from https://moxieroots.com/extensions)
17:40:07	134437/134437	---M--	200	added ('OK')	image/jpeg	etag:ba2066c684a4f3e03ba3e5ae1df91f8b	http://static.showit.co/800/JmIKfhn1RAq4BNi2Et4SFg/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_5964.jpg	D:/realityfaces/Ashraf's%20Scissors%20Hands/static.showit.co/800/JmIKfhn1RAq4BNi2Et4SFg/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_5964.jpg	(from https://moxieroots.com/extensions)
17:40:14	45595/45595	---M--	200	added ('OK')	image/jpeg	etag:121424c52e543b699940a062ebbb1408	http://static.showit.co/400/IcsY7YcQQ16llHce65lDgQ/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_1911.jpg	D:/realityfaces/Ashraf's%20Scissors%20Hands/static.showit.co/400/IcsY7YcQQ16llHce65lDgQ/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_1911.jpg	(from https://moxieroots.com/extensions)
